Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-campeonato-gaucho-2022,FINAL,2022-04-02,Grêmio,Ypiranga,2,1,1,0,,
brasil-campeonato-gaucho-2022,FINAL,2022-03-26,Ypiranga,Grêmio,0,1,0,0,,
brasil-campeonato-gaucho-2022,SEMIFINAIS,2022-03-23,Grêmio,Internacional,0,1,0,0,,
brasil-campeonato-gaucho-2022,SEMIFINAIS,2022-03-23,Ypiranga,Brasil de Pelotas,3,1,2,1,,
brasil-campeonato-gaucho-2022,SEMIFINAIS,2022-03-20,Brasil de Pelotas,Ypiranga,1,0,1,0,,
brasil-campeonato-gaucho-2022,SEMIFINAIS,2022-03-19,Internacional,Grêmio,0,3,0,2,,
brasil-campeonato-gaucho-2022,RODADA 11,2022-03-12,Aimoré,São Luiz,1,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 11,2022-03-12,Brasil de Pelotas,Juventude,1,0,1,0,,
brasil-campeonato-gaucho-2022,RODADA 11,2022-03-12,Caxias,União Frederiquense,3,0,2,0,,
brasil-campeonato-gaucho-2022,RODADA 11,2022-03-12,Grêmio,Ypiranga,2,0,1,0,,
brasil-campeonato-gaucho-2022,RODADA 11,2022-03-12,Guarany de Bagé,Internacional,1,1,1,0,,
brasil-campeonato-gaucho-2022,RODADA 11,2022-03-12,São José,Novo Hamburgo,1,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 9,2022-03-09,Internacional,Grêmio,1,0,1,0,,
brasil-campeonato-gaucho-2022,RODADA 10,2022-03-06,Juventude,Guarany de Bagé,2,0,1,0,,
brasil-campeonato-gaucho-2022,RODADA 10,2022-03-06,São Luiz,Brasil de Pelotas,1,1,0,1,,
brasil-campeonato-gaucho-2022,RODADA 10,2022-03-06,Internacional,Aimoré,1,0,1,0,,
brasil-campeonato-gaucho-2022,RODADA 10,2022-03-06,União Frederiquense,São José,0,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 10,2022-03-05,Ypiranga,Caxias,2,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 10,2022-03-05,Novo Hamburgo,Grêmio,1,1,1,0,,
brasil-campeonato-gaucho-2022,RODADA 9,2022-02-27,União Frederiquense,Brasil de Pelotas,1,1,1,1,,
brasil-campeonato-gaucho-2022,RODADA 9,2022-02-27,Novo Hamburgo,Aimoré,2,1,2,0,,
brasil-campeonato-gaucho-2022,RODADA 9,2022-02-27,Ypiranga,Guarany de Bagé,3,1,0,0,,
brasil-campeonato-gaucho-2022,RODADA 9,2022-02-26,Juventude,Caxias,0,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 9,2022-02-26,São Luiz,São José,0,3,0,1,,
brasil-campeonato-gaucho-2022,RODADA 8,2022-02-21,Aimoré,Juventude,1,1,1,1,,
brasil-campeonato-gaucho-2022,RODADA 8,2022-02-20,São José,Internacional,3,2,0,1,,
brasil-campeonato-gaucho-2022,RODADA 8,2022-02-20,Caxias,Novo Hamburgo,3,1,1,0,,
brasil-campeonato-gaucho-2022,RODADA 8,2022-02-20,Brasil de Pelotas,Ypiranga,1,1,0,0,,
brasil-campeonato-gaucho-2022,RODADA 8,2022-02-19,Guarany de Bagé,União Frederiquense,1,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 8,2022-02-19,Grêmio,São Luiz,4,0,2,0,,
brasil-campeonato-gaucho-2022,RODADA 7,2022-02-17,Juventude,São José,2,0,0,0,,
brasil-campeonato-gaucho-2022,RODADA 7,2022-02-17,Ypiranga,Aimoré,3,0,2,0,,
brasil-campeonato-gaucho-2022,RODADA 7,2022-02-16,Internacional,Brasil de Pelotas,1,1,1,0,,
brasil-campeonato-gaucho-2022,RODADA 7,2022-02-16,Novo Hamburgo,Guarany de Bagé,2,0,1,0,,
brasil-campeonato-gaucho-2022,RODADA 7,2022-02-16,São Luiz,Caxias,1,0,0,0,,
