Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-campeonato-paulista-2023,FINAL,2023-04-09,Palmeiras,Água Santa,4,0,3,0,,
brasil-campeonato-paulista-2023,FINAL,2023-04-02,Água Santa,Palmeiras,2,1,1,0,,
brasil-campeonato-paulista-2023,FINAL,2023-03-26,São Bernardo,Mirassol,1,0,0,0,0,0
brasil-campeonato-paulista-2023,SEMIFINAIS,2023-03-20,Água Santa,Red Bull Bragantino,2,1,0,1,1,1
brasil-campeonato-paulista-2023,SEMIFINAIS,2023-03-19,Palmeiras,Ituano,1,0,0,0,,
brasil-campeonato-paulista-2023,SEMIFINAIS,2023-03-17,Mirassol,Guarani,1,0,0,0,,
brasil-campeonato-paulista-2023,SEMIFINAIS,2023-03-16,São Bernardo,Internacional de Limeira,1,0,1,0,,
brasil-campeonato-paulista-2023,QUARTAS DE FINAL,2023-03-13,São Paulo,Água Santa,0,1,0,0,0,0
brasil-campeonato-paulista-2023,QUARTAS DE FINAL,2023-03-12,Red Bull Bragantino,Botafogo-SP,2,0,1,0,,
brasil-campeonato-paulista-2023,QUARTAS DE FINAL,2023-03-12,Corinthians,Ituano,1,2,1,1,1,1
brasil-campeonato-paulista-2023,QUARTAS DE FINAL,2023-03-11,Palmeiras,São Bernardo,1,0,1,0,,
brasil-campeonato-paulista-2023,QUARTAS DE FINAL,2023-03-11,Santo André,Internacional de Limeira,0,1,0,0,0,0
brasil-campeonato-paulista-2023,QUARTAS DE FINAL,2023-03-10,Guarani,Portuguesa,2,1,1,0,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,Botafogo-SP,São Paulo,1,3,1,0,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,Ferroviária,Internacional de Limeira,0,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,Guarani,Palmeiras,0,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,Ituano,Santos,3,0,2,0,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,Mirassol,Portuguesa,1,2,1,1,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,São Bento,Red Bull Bragantino,0,3,0,2,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-05,São Bernardo,Água Santa,0,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 12,2023-03-04,Corinthians,Santo André,3,1,1,1,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-27,Santo André,Mirassol,0,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-26,Portuguesa,São Bento,0,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-26,Palmeiras,Ferroviária,2,1,1,0,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-26,Santos,Corinthians,2,2,1,1,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-25,São Paulo,São Bernardo,0,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-25,Internacional de Limeira,Guarani,0,5,0,2,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-25,Red Bull Bragantino,Ituano,5,1,3,0,,
brasil-campeonato-paulista-2023,RODADA 11,2023-02-25,Água Santa,Botafogo-SP,1,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-22,Palmeiras,Red Bull Bragantino,2,0,1,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-22,Ituano,São Bernardo,0,2,0,2,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-21,São Bento,São Paulo,0,3,0,1,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-19,Ituano,Santo André,2,0,2,0,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-19,Corinthians,Mirassol,3,0,2,0,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-19,Santos,Portuguesa,4,0,3,0,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-19,São Bernardo,Botafogo-SP,2,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-18,Ferroviária,Guarani,1,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 10,2023-02-18,Internacional de Limeira,Água Santa,0,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-16,Corinthians,Palmeiras,2,2,1,1,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-16,Santo André,Santos,1,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-16,Mirassol,Ituano,1,0,1,0,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-15,São Paulo,Internacional de Limeira,5,1,2,1,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-15,Portuguesa,Ferroviária,1,1,1,0,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-15,Guarani,São Bernardo,1,5,1,4,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-15,Água Santa,Red Bull Bragantino,1,0,1,0,,
brasil-campeonato-paulista-2023,RODADA 9,2023-02-14,Botafogo-SP,São Bento,1,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-12,Internacional de Limeira,Santo André,0,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-12,São Paulo,Santos,3,1,2,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-12,Portuguesa,Corinthians,0,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-12,Água Santa,Palmeiras,0,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-11,Red Bull Bragantino,Mirassol,0,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-11,São Bento,Guarani,0,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 8,2023-02-11,Ferroviária,Botafogo-SP,1,2,0,1,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-09,São Bernardo,Corinthians,2,0,1,0,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-09,Palmeiras,Internacional de Limeira,2,0,2,0,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-09,Santo André,Água Santa,0,2,0,1,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-08,Santos,São Bento,1,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-08,Botafogo-SP,Ituano,2,3,1,2,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-08,Guarani,Portuguesa,2,1,2,1,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-08,Red Bull Bragantino,São Paulo,2,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 7,2023-02-07,Mirassol,Ferroviária,4,1,2,0,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-05,Portuguesa,Internacional de Limeira,0,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-05,Corinthians,Botafogo-SP,2,0,2,0,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-05,Santo André,São Paulo,0,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-05,Ituano,Água Santa,0,3,0,2,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-04,Palmeiras,Santos,3,1,2,0,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-04,Ferroviária,São Bernardo,0,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-04,Guarani,Red Bull Bragantino,0,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 6,2023-02-04,São Bento,Mirassol,1,1,0,1,,
brasil-campeonato-paulista-2023,RODADA 5,2023-02-01,Mirassol,Palmeiras,0,2,0,0,,
brasil-campeonato-paulista-2023,RODADA 5,2023-01-29,São Paulo,Corinthians,1,2,0,2,,
brasil-campeonato-paulista-2023,RODADA 5,2023-01-29,Internacional de Limeira,Ituano,1,0,1,0,,
brasil-campeonato-paulista-2023,RODADA 5,2023-01-29,São Bernardo,São Bento,2,0,0,0,,
brasil-campeonato-paulista-2023,RODADA 5,2023-01-29,Água Santa,Portuguesa,2,1,0,0,,
brasil-campeonato-paulista-2023,RODADA 5,2023-01-28,Botafogo-SP,Guarani,3,2,2,0,,
