Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-campeonato-cearense-2020,FINAL,2020-10-21,Fortaleza,Ceará,1,0,0,0,,
brasil-campeonato-cearense-2020,FINAL,2020-09-30,Ceará,Fortaleza,1,2,1,1,,
brasil-campeonato-cearense-2020,SEMIFINAIS,2020-07-19,Ceará,Ferroviário,1,0,1,0,,
brasil-campeonato-cearense-2020,SEMIFINAIS,2020-07-18,Fortaleza,Guarany,1,0,1,0,,
brasil-campeonato-cearense-2020,RODADA 7,2020-07-16,Atlético-CE,Pacajus,2,2,1,0,,
brasil-campeonato-cearense-2020,RODADA 7,2020-07-16,Barbalha,Guarany,0,2,0,1,,
brasil-campeonato-cearense-2020,RODADA 7,2020-07-15,Ceará,Fortaleza,1,2,0,1,,
brasil-campeonato-cearense-2020,RODADA 7,2020-07-15,Ferroviário,Caucaia,0,0,0,0,,
brasil-campeonato-cearense-2020,RODADA 6,2020-07-13,Guarany,Fortaleza,0,5,0,2,,
brasil-campeonato-cearense-2020,RODADA 6,2020-07-13,Caucaia,Atlético-CE,0,3,0,1,,
brasil-campeonato-cearense-2020,RODADA 6,2020-07-13,Barbalha,Ceará,0,5,0,2,,
brasil-campeonato-cearense-2020,RODADA 6,2020-03-15,Pacajus,Ferroviário,0,1,0,0,,
brasil-campeonato-cearense-2020,RODADA 3,2020-03-11,Fortaleza,Pacajus,3,0,1,0,,
brasil-campeonato-cearense-2020,RODADA 3,2020-03-08,Atlético-CE,Ceará,0,1,0,1,,
brasil-campeonato-cearense-2020,RODADA 4,2020-03-04,Ferroviário,Fortaleza,1,0,1,0,,
brasil-campeonato-cearense-2020,RODADA 5,2020-03-01,Fortaleza,Barbalha,4,2,2,1,,
brasil-campeonato-cearense-2020,RODADA 5,2020-02-29,Ceará,Guarany,0,0,0,0,,
brasil-campeonato-cearense-2020,RODADA 5,2020-02-29,Pacajus,Caucaia,2,3,0,2,,
brasil-campeonato-cearense-2020,RODADA 4,2020-02-22,Ceará,Caucaia,1,0,0,0,,
brasil-campeonato-cearense-2020,RODADA 4,2020-02-22,Atlético-CE,Barbalha,3,0,2,0,,
