Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-serie-b-2020,RODADA 38,2020-01-29,América-MG,Avaí,2,1,2,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Brasil de Pelotas,Vitória,0,1,0,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Chapecoense,Confiança,3,1,1,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Guarani,Juventude,0,1,0,1,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Náutico,CSA,1,1,1,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Paraná,Cruzeiro,0,0,0,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Botafogo-SP,Operário,0,1,0,1,,
brasil-serie-b-2020,RODADA 38,2020-01-29,CRB,Cuiabá,4,1,2,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Sampaio Corrêa,Oeste,1,0,0,0,,
brasil-serie-b-2020,RODADA 38,2020-01-29,Figueirense,Ponte Preta,2,7,1,4,,
brasil-serie-b-2020,RODADA 37,2020-01-26,Vitória,Botafogo-SP,1,0,0,0,,
brasil-serie-b-2020,RODADA 37,2020-01-26,Oeste,Paraná,1,0,0,0,,
brasil-serie-b-2020,RODADA 37,2020-01-25,Operário,Chapecoense,2,0,1,0,,
brasil-serie-b-2020,RODADA 37,2020-01-24,Ponte Preta,CRB,3,1,2,0,,
brasil-serie-b-2020,RODADA 37,2020-01-24,Cruzeiro,Náutico,0,0,0,0,,
brasil-serie-b-2020,RODADA 37,2020-01-23,Avaí,Guarani,2,1,1,0,,
brasil-serie-b-2020,RODADA 37,2020-01-23,Confiança,América-MG,0,0,0,0,,
brasil-serie-b-2020,RODADA 37,2020-01-22,Cuiabá,Sampaio Corrêa,1,3,0,2,,
brasil-serie-b-2020,RODADA 37,2020-01-22,CSA,Brasil de Pelotas,1,1,0,1,,
brasil-serie-b-2020,RODADA 37,2020-01-22,Juventude,Figueirense,2,1,0,0,,
brasil-serie-b-2020,RODADA 36,2020-01-21,Chapecoense,Ponte Preta,1,0,0,0,,
brasil-serie-b-2020,RODADA 36,2020-01-20,Cruzeiro,Operário,2,1,1,0,,
brasil-serie-b-2020,RODADA 36,2020-01-20,Náutico,Oeste,4,1,3,0,,
brasil-serie-b-2020,RODADA 36,2020-01-20,Guarani,Vitória,1,2,1,1,,
brasil-serie-b-2020,RODADA 36,2020-01-19,Paraná,Cuiabá,0,2,0,1,,
brasil-serie-b-2020,RODADA 36,2020-01-19,Avaí,Juventude,5,2,4,2,,
brasil-serie-b-2020,RODADA 36,2020-01-19,Botafogo-SP,CSA,1,3,0,1,,
brasil-serie-b-2020,RODADA 36,2020-01-19,Confiança,Sampaio Corrêa,0,1,0,0,,
brasil-serie-b-2020,RODADA 36,2020-01-19,CRB,Figueirense,5,1,3,0,,
brasil-serie-b-2020,RODADA 36,2020-01-19,Brasil de Pelotas,América-MG,0,0,0,0,,
brasil-serie-b-2020,RODADA 35,2020-01-17,Ponte Preta,Náutico,2,0,2,0,,
brasil-serie-b-2020,RODADA 35,2020-01-17,Vitória,Chapecoense,0,0,0,0,,
brasil-serie-b-2020,RODADA 35,2020-01-16,Oeste,Confiança,0,1,0,1,,
brasil-serie-b-2020,RODADA 35,2020-01-16,Juventude,Cruzeiro,1,0,1,0,,
brasil-serie-b-2020,RODADA 35,2020-01-16,CSA,Avaí,1,1,1,0,,
