Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-serie-d-2020,FINAL,2020-02-06,Mirassol,Floresta EC,1,0,1,0,,
brasil-serie-d-2020,FINAL,2020-01-30,Floresta EC,Mirassol,0,1,0,0,,
brasil-serie-d-2020,SEMIFINAIS,2020-01-24,AE Altos,Mirassol,0,1,0,1,,
brasil-serie-d-2020,SEMIFINAIS,2020-01-23,Novorizontino,Floresta EC,0,2,0,0,,
brasil-serie-d-2020,SEMIFINAIS,2020-01-17,Mirassol,AE Altos,4,0,4,0,,
brasil-serie-d-2020,SEMIFINAIS,2020-01-16,Floresta EC,Novorizontino,1,1,1,1,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-10,América-RN,Floresta EC,1,1,1,0,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-10,Novorizontino,Fast Clube,3,0,3,0,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-10,AE Altos,Marcílio Dias,5,1,1,0,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-09,Aparecidense,Mirassol,2,3,1,0,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-03,Fast Clube,Novorizontino,0,1,0,1,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-03,Marcílio Dias,AE Altos,1,1,0,0,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-02,Mirassol,Aparecidense,2,1,0,1,,
brasil-serie-d-2020,QUARTAS DE FINAL,2020-01-02,Floresta EC,América-RN,2,0,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,América-RN,Galvez,5,1,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,Aparecidense,São Luiz,1,2,0,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,Floresta EC,SE Juventude,2,0,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,Goianésia,Marcílio Dias,1,1,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,Novorizontino,Goiânia,4,0,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,AE Altos,Salgueiro,2,1,1,1,1,1
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-27,Brasiliense,Mirassol,2,1,0,1,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-26,Fast Clube,Globo,2,0,0,0,1,0
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-20,Galvez,América-RN,1,1,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-20,São Luiz,Aparecidense,0,4,0,1,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-20,Salgueiro,AE Altos,1,1,1,1,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-20,Mirassol,Brasiliense,4,0,1,0,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-20,SE Juventude,Floresta EC,2,2,1,1,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-20,Globo,Fast Clube,2,1,0,1,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-19,Goiânia,Novorizontino,1,1,0,1,,
brasil-serie-d-2020,OITAVAS DE FINAL,2020-12-19,Marcílio Dias,Goianésia,2,1,1,1,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,Salgueiro,Vitória da Conquista,4,0,1,0,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,Fast Clube,Moto Club,2,1,1,0,1,1
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,Ferroviária,Marcílio Dias,1,2,1,0,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,São Luiz,Cabofriense,2,0,1,0,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,Aparecidense,Tupynambás,4,0,2,0,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,Gama,Goianésia,1,2,1,2,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,River-PI,Galvez,0,1,0,0,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,AE Altos,Rio Branco,3,1,1,1,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,Mirassol,Caxias,2,0,1,0,1,0
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-13,América-RN,Coruripe,5,0,1,0,,
brasil-serie-d-2020,16 AVOS DE FINAL,2020-12-12,Brasiliense,Real Noroeste,3,0,1,0,,
