Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-campeonato-catarinense-2022,FINAL,2022-04-02,Brusque,Camboriú,0,0,0,0,,
brasil-campeonato-catarinense-2022,FINAL,2022-03-30,Camboriú,Brusque,1,1,1,0,,
brasil-campeonato-catarinense-2022,SEMIFINAIS,2022-03-27,Brusque,Concordia,1,0,0,0,,
brasil-campeonato-catarinense-2022,SEMIFINAIS,2022-03-26,Camboriú,Figueirense,2,0,0,0,,
brasil-campeonato-catarinense-2022,SEMIFINAIS,2022-03-23,Concordia,Brusque,0,1,0,1,,
brasil-campeonato-catarinense-2022,SEMIFINAIS,2022-03-23,Figueirense,Camboriú,1,1,0,0,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-20,Concordia,Chapecoense,1,1,0,0,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-20,Hercílio Luz,Figueirense,0,0,0,0,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-19,Camboriú,Marcílio Dias,3,2,2,0,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-19,Brusque,Avaí,0,0,0,0,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-13,Avaí,Brusque,1,1,1,1,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-13,Chapecoense,Concordia,1,1,1,1,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-12,Marcílio Dias,Camboriú,1,1,1,1,,
brasil-campeonato-catarinense-2022,QUARTAS DE FINAL,2022-03-12,Figueirense,Hercílio Luz,1,0,1,0,,
brasil-campeonato-catarinense-2022,RODADA 11,2022-03-05,Avaí,Hercílio Luz,3,0,1,0,,
brasil-campeonato-catarinense-2022,RODADA 11,2022-03-05,Barra FC,Joinville,1,2,0,0,,
brasil-campeonato-catarinense-2022,RODADA 11,2022-03-05,Brusque,Figueirense,2,2,0,0,,
brasil-campeonato-catarinense-2022,RODADA 11,2022-03-05,Chapecoense,Marcílio Dias,1,2,1,1,,
brasil-campeonato-catarinense-2022,RODADA 11,2022-03-05,E.C. Próspera,Concordia,0,2,0,0,,
brasil-campeonato-catarinense-2022,RODADA 11,2022-03-05,Grêmio Juventus,Camboriú,0,0,0,0,,
brasil-campeonato-catarinense-2022,RODADA 10,2022-02-27,Concordia,Grêmio Juventus,2,1,0,1,,
brasil-campeonato-catarinense-2022,RODADA 10,2022-02-27,Joinville,Brusque,1,3,0,2,,
