Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-serie-a-2022,RODADA 38,2022-11-13,América-MG,Atlético-GO,1,1,1,1,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Athletico-PR,Botafogo,3,0,0,0,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Ceará,Juventude,4,1,2,0,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Corinthians,Atlético-MG,0,1,0,1,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Cuiabá,Coritiba,2,1,2,0,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Goiás,São Paulo,0,4,0,1,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Internacional,Palmeiras,3,0,2,0,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Red Bull Bragantino,Fluminense,0,1,0,1,,
brasil-serie-a-2022,RODADA 38,2022-11-13,Santos,Fortaleza,0,2,0,0,,
brasil-serie-a-2022,RODADA 38,2022-11-12,Flamengo,Avaí,1,2,1,1,,
brasil-serie-a-2022,RODADA 37,2022-11-10,Atlético-MG,Cuiabá,3,0,2,0,,
brasil-serie-a-2022,RODADA 37,2022-11-10,Botafogo,Santos,3,0,1,0,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Atlético-GO,Athletico-PR,1,1,0,0,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Juventude,Flamengo,2,2,2,1,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Palmeiras,América-MG,2,1,1,1,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Fortaleza,Red Bull Bragantino,6,0,4,0,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Avaí,Ceará,2,0,0,0,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Coritiba,Corinthians,2,2,2,1,,
brasil-serie-a-2022,RODADA 37,2022-11-09,Fluminense,Goiás,3,0,0,0,,
brasil-serie-a-2022,RODADA 37,2022-11-08,São Paulo,Internacional,0,1,0,1,,
brasil-serie-a-2022,RODADA 36,2022-11-07,Atlético-MG,Botafogo,0,2,0,0,,
brasil-serie-a-2022,RODADA 36,2022-11-06,Cuiabá,Palmeiras,1,1,1,0,,
brasil-serie-a-2022,RODADA 36,2022-11-06,Coritiba,Flamengo,1,0,0,0,,
brasil-serie-a-2022,RODADA 36,2022-11-06,Fortaleza,Atlético-GO,1,1,0,1,,
brasil-serie-a-2022,RODADA 36,2022-11-05,Internacional,Athletico-PR,2,0,0,0,,
brasil-serie-a-2022,RODADA 36,2022-11-05,Corinthians,Ceará,1,0,0,0,,
brasil-serie-a-2022,RODADA 36,2022-11-05,Goiás,Juventude,1,0,0,0,,
brasil-serie-a-2022,RODADA 36,2022-11-05,Red Bull Bragantino,América-MG,1,4,1,3,,
brasil-serie-a-2022,RODADA 36,2022-11-05,Fluminense,São Paulo,3,1,0,1,,
brasil-serie-a-2022,RODADA 36,2022-11-05,Santos,Avaí,1,1,1,0,,
brasil-serie-a-2022,RODADA 35,2022-11-02,Flamengo,Corinthians,1,2,0,1,,
brasil-serie-a-2022,RODADA 35,2022-11-02,Palmeiras,Fortaleza,4,0,2,0,,
brasil-serie-a-2022,RODADA 35,2022-11-02,Atlético-GO,Santos,2,3,2,1,,
brasil-serie-a-2022,RODADA 35,2022-11-02,Avaí,Red Bull Bragantino,1,2,0,0,,
