Campeonato,Rodada,Data,Home,Away,Gols_home,Gols_away,Gols_1T_home,Gols_1T_away,Gols_2T_home,Gols_2T_away
brasil-campeonato-paranaense-2020,FINAL,2020-08-05,Coritiba,Athletico-PR,1,2,1,0,,
brasil-campeonato-paranaense-2020,FINAL,2020-08-02,Athletico-PR,Coritiba,1,0,0,0,,
brasil-campeonato-paranaense-2020,SEMIFINAIS,2020-07-29,Coritiba,Cianorte,2,0,0,0,,
brasil-campeonato-paranaense-2020,SEMIFINAIS,2020-07-29,Cascavel,Athletico-PR,0,0,0,0,,
brasil-campeonato-paranaense-2020,SEMIFINAIS,2020-07-26,Athletico-PR,Cascavel,5,1,2,1,,
brasil-campeonato-paranaense-2020,SEMIFINAIS,2020-07-26,Cianorte,Coritiba,2,3,0,3,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-23,Coritiba,Paraná,2,1,1,1,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-23,Athletico-PR,Londrina,5,0,5,0,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-22,Operário,Cianorte,0,2,0,1,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-22,Cascavel,Rio Branco-PR,5,0,3,0,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-19,Londrina,Athletico-PR,1,1,0,0,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-19,Paraná,Coritiba,0,1,0,0,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-18,Cianorte,Operário,0,1,0,0,,
brasil-campeonato-paranaense-2020,QUARTAS DE FINAL,2020-07-18,Rio Branco-PR,Cascavel,0,3,0,1,,
brasil-campeonato-paranaense-2020,RODADA 11,2020-03-15,Cianorte,Rio Branco-PR,2,1,0,0,,
brasil-campeonato-paranaense-2020,RODADA 11,2020-03-15,Coritiba,Athletico-PR,4,0,3,0,,
brasil-campeonato-paranaense-2020,RODADA 11,2020-03-15,Londrina,Operário,0,1,0,0,,
brasil-campeonato-paranaense-2020,RODADA 11,2020-03-15,PSTC,Cascavel CR,1,1,0,0,,
brasil-campeonato-paranaense-2020,RODADA 11,2020-03-15,Toledo,Paraná,1,0,0,0,,
brasil-campeonato-paranaense-2020,RODADA 11,2020-03-15,Uniao PR,Cascavel,2,3,0,0,,
brasil-campeonato-paranaense-2020,RODADA 10,2020-03-08,Cascavel,Londrina,3,1,1,0,,
brasil-campeonato-paranaense-2020,RODADA 10,2020-03-08,Operário,Toledo,1,1,1,0,,
brasil-campeonato-paranaense-2020,RODADA 10,2020-03-08,PSTC,Coritiba,0,1,0,0,,
brasil-campeonato-paranaense-2020,RODADA 10,2020-03-07,Paraná,Uniao PR,2,0,1,0,,
brasil-campeonato-paranaense-2020,RODADA 10,2020-03-07,Cascavel CR,Cianorte,1,4,1,1,,
brasil-campeonato-paranaense-2020,RODADA 10,2020-03-04,Athletico-PR,Rio Branco-PR,1,0,0,0,,
brasil-campeonato-paranaense-2020,RODADA 9,2020-03-01,Paraná,Londrina,2,2,1,0,,
brasil-campeonato-paranaense-2020,RODADA 9,2020-03-01,Cascavel CR,Uniao PR,3,0,1,0,,
brasil-campeonato-paranaense-2020,RODADA 9,2020-03-01,Cianorte,Cascavel,3,1,1,1,,
brasil-campeonato-paranaense-2020,RODADA 9,2020-03-01,Operário,Athletico-PR,1,3,0,2,,
brasil-campeonato-paranaense-2020,RODADA 9,2020-03-01,Rio Branco-PR,PSTC,1,1,0,1,,
brasil-campeonato-paranaense-2020,RODADA 9,2020-02-29,Toledo,Coritiba,1,1,1,0,,
brasil-campeonato-paranaense-2020,RODADA 8,2020-02-22,Londrina,Rio Branco-PR,1,1,0,0,,
brasil-campeonato-paranaense-2020,RODADA 8,2020-02-22,Cascavel,Toledo,1,1,1,0,,
brasil-campeonato-paranaense-2020,RODADA 8,2020-02-22,Athletico-PR,Cascavel CR,5,1,2,1,,
brasil-campeonato-paranaense-2020,RODADA 8,2020-02-22,PSTC,Paraná,1,0,0,0,,
